month,pm2.5,DEWP,TEMP,PRES,Iws
Jul,148.04166666666666,22.375,24.875,998.875,2.4766666666666666
Jul,18.166666666666668,17.333333333333332,28.708333333333332,994.8333333333334,36.299166666666665
Jul,30.958333333333332,18.375,30.083333333333332,995.125,9.739166666666666
Jul,28.833333333333332,18.208333333333332,28.166666666666668,994.0416666666666,6.984583333333333
Jul,22.833333333333332,16.833333333333332,29.083333333333332,997.625,14.193333333333333
Jul,61.125,19.291666666666668,29.625,1000.4166666666666,21.31375
Jul,84.83333333333333,22.333333333333332,27.375,999.9583333333334,13.647499999999999
Jul,94.04166666666667,22.75,25.041666666666668,1001.9166666666666,3.4450000000000003
Jul,87.91666666666667,22.791666666666668,24.333333333333332,1002.9583333333334,2.28875
Jul,37.125,21.208333333333332,23.791666666666668,1004.7083333333334,16.280416666666667
Jul,40,20.208333333333332,25.125,1005.5,28.332083333333333
Jul,70.29166666666667,21.666666666666668,26.541666666666668,1005.375,9.649583333333334
Jul,108.79166666666667,22.25,27.375,1006.4583333333334,14.644583333333333
Jul,88.16666666666667,21.333333333333332,26.583333333333332,1007.2083333333334,25.88083333333333
Jul,63.416666666666664,23.041666666666668,24.25,999.125,14.137916666666667
Jul,27.375,17.25,27.416666666666668,999.2916666666666,11.00625
Jul,48.47826086956522,18.416666666666668,26.666666666666668,1004.8333333333334,11.192083333333333
Jul,134.08333333333334,22.083333333333332,25.5,1004.2916666666666,27.112083333333334
Jul,122.5,21.25,26.541666666666668,1001.875,5.712916666666667
Jul,99.04166666666667,18.583333333333332,28.083333333333332,1003.5,1.9725
Jul,72.875,20.875,27.375,1004.4583333333334,8.808333333333334
Jul,100.11111111111111,19.916666666666668,26.583333333333332,1003.75,12.627916666666668
Jul,43.833333333333336,17.791666666666668,27.291666666666668,999.8333333333334,12.459583333333333
Jul,40.833333333333336,16.5,29.666666666666668,999.2083333333334,13.705
Jul,33.083333333333336,16.75,29.708333333333332,1001,14.805416666666666
Jul,54.041666666666664,19.25,25.916666666666668,1002.9166666666666,15.142083333333334
Jul,107.41666666666667,22.25,24.583333333333332,1000.4166666666666,2.2504166666666667
Jul,64,18.958333333333332,29.958333333333332,999.625,5.77375
Jul,66.33333333333333,22.083333333333332,28.541666666666668,999.5833333333334,3.7779166666666666
Jul,101.08333333333333,21.666666666666668,28.583333333333332,997.1666666666666,8.08375
Jul,45.791666666666664,20,26.291666666666668,999.5416666666666,7.841666666666667
Aug,44.916666666666664,19.791666666666668,23.166666666666668,1003.0833333333334,2.533333333333333
Aug,70.95833333333333,19.833333333333332,25.833333333333332,1005.1666666666666,3.7975
Aug,32.916666666666664,17.25,27.583333333333332,1003.2083333333334,12.202916666666667
Aug,84.20833333333333,20.958333333333332,27.041666666666668,999.7083333333334,9.1466666666666665
Aug,44.416666666666664,19.333333333333332,26,997.875,5.57125
Aug,121.45833333333333,23.75,28.375,998.9583333333334,5.959583333333334
Aug,36.791666666666664,20.5,25.75,1001.9583333333334,16.83416666666667
Aug,31.916666666666668,19.041666666666668,28.083333333333332,999.6666666666666,9.36875
Aug,36.041666666666664,18.291666666666668,28.583333333333332,1000.5416666666666,14.604166666666666
Aug,88.33333333333333,22.25,28.75,1004.25,4.97
Aug,123,23.583333333333332,27.5,1005.5833333333334,6.092083333333333
Aug,53.208333333333336,21.791666666666668,26.625,1004.5833333333334,30.666666666666668
Aug,79.41666666666667,22.208333333333332,28.083333333333332,1004.3333333333334,8.77
Aug,62.125,22.25,28.333333333333332,1003.7083333333334,13.300416666666667
Aug,100.91666666666667,24.208333333333332,29.375,1002.2916666666666,18.949166666666667
Aug,107.66666666666667,24.791666666666668,28.208333333333332,997.3333333333334,7.78625
Aug,44.666666666666664,14.833333333333334,31,1000.5833333333334,44.9525
Aug,15.833333333333334,14.375,28.083333333333332,1007.625,3.2408333333333332
Aug,25.130434782608695,14.458333333333334,27.166666666666668,1009.8333333333334,4.9366666666666665
Aug,92.08333333333333,20.375,25.5,1008.8333333333334,5.030833333333333
Aug,100.73913043478261,19.833333333333332,26,1007.5416666666666,11.34375
Aug,121.04761904761905,19.708333333333332,23.708333333333332,1008.5,4.805416666666667
Aug,61.083333333333336,16.25,26.958333333333332,1008.7083333333334,10.390416666666667
Aug,38.291666666666664,14.458333333333334,26.541666666666668,1008.8333333333334,7.360833333333333
Aug,44.583333333333336,15.416666666666666,27.083333333333332,1006.25,9.61125
Aug,53.875,16.208333333333332,27,1005.375,15.384583333333333
Aug,54.75,18.5,24.208333333333332,1007.1666666666666,44.04083333333333
Aug,72.41666666666667,19.625,23.083333333333332,999.75,15.803333333333333
Aug,36.583333333333336,10.958333333333334,24.75,1002.0833333333334,60.92583333333333
Aug,15.8,8.458333333333334,22.833333333333332,1011.5,13.525
Aug,23.75,9.125,22.5,1011.5416666666666,4.6570833333333335
Sep,48.458333333333336,12.625,22.791666666666668,1013.125,4.209583333333334
Sep,59.875,13.75,22.083333333333332,1015.4166666666666,5.19875
Sep,99.58333333333333,16,22.541666666666668,1015.875,5.2525
Sep,83.125,16.75,20.458333333333332,1015.7916666666666,6.48375
Sep,24.625,13.958333333333334,20.708333333333332,1014.125,14.233333333333334
Sep,77.375,14.458333333333334,21.041666666666668,1015.7916666666666,6.5720833333333335
Sep,82.08333333333333,12.916666666666666,22,1016.375,3.7241666666666666
Sep,111.66666666666667,15.625,21.333333333333332,1016.125,2.15625
Sep,85.375,15.833333333333334,21.291666666666668,1012.6666666666666,11.738333333333333
Sep,66.45833333333333,10.791666666666666,22.875,1011.875,13.3225
Sep,72.58333333333333,12.791666666666666,21.458333333333332,1014.0833333333334,13.48875
Sep,153.29166666666666,15.625,22.083333333333332,1011.4583333333334,13.265833333333333
Sep,103.77272727272727,16.916666666666668,19.791666666666668,1006.125,11.22
Sep,72.83333333333333,12.041666666666666,23.166666666666668,1008.0416666666666,6.52125
Sep,24.833333333333332,5.5,20.375,1013.4166666666666,6.538333333333333
Sep,57.125,12.791666666666666,20.416666666666668,1011.4583333333334,5.584583333333334
Sep,103.45833333333333,16.583333333333332,20,1014.5416666666666,1.9904166666666667
Sep,115.75,17.791666666666668,21.416666666666668,1018.5416666666666,3.5016666666666665
Sep,122.08333333333333,17.5,21.791666666666668,1013.125,4.319583333333333
Sep,67.79166666666667,13.25,22.041666666666668,1014.9583333333334,6.685
Sep,53.583333333333336,13.291666666666666,22.833333333333332,1015.125,9.685416666666667
Sep,90.5,15.583333333333334,20.208333333333332,1014.875,1.4866666666666666
Sep,44.291666666666664,9.166666666666666,16.208333333333332,1017.875,31.808333333333334
Sep,15.375,2.4166666666666665,14.416666666666666,1021.6666666666666,12.662083333333333
Sep,16.708333333333332,-1.7916666666666667,16.458333333333332,1020.25,8.791666666666666
Sep,53.869565217391305,5.5,15.791666666666666,1016.6666666666666,4.807083333333333
Sep,192.70833333333334,9.208333333333334,16.083333333333332,1011.375,6.0175
Sep,243.58333333333334,9.958333333333334,15.875,1011,3.3520833333333333
Sep,229.91666666666666,12.833333333333334,17.25,1017.0833333333334,14.082083333333333
Sep,149.29166666666666,14.375,18.958333333333332,1018.375,7.129166666666666
Oct,77.25,13.416666666666666,18.083333333333332,1016.7916666666666,4.189166666666667
Oct,19.166666666666668,3.5833333333333335,16.416666666666668,1020.6666666666666,7.615
Oct,61.166666666666664,7.75,14.916666666666666,1017.9166666666666,6.702916666666667
Oct,153.45833333333334,11.125,16.166666666666668,1013.9583333333334,3.7620833333333334
Oct,307.6666666666667,11.916666666666666,16.916666666666668,1019.125,3.63125
Oct,219.75,12.875,16.041666666666668,1022.25,1.97
Oct,96.5,7.833333333333333,18.166666666666668,1022.1666666666666,8.045833333333333
Oct,62.45,8.333333333333334,16.833333333333332,1019.625,7.204166666666667
Oct,141.875,10.083333333333334,14.708333333333334,1010.875,2.2704166666666667
Oct,89.33333333333333,4.041666666666667,16.916666666666668,1010.5416666666666,43.08166666666666
Oct,56.041666666666664,2.7916666666666665,14.75,1015.0833333333334,2.6258333333333335
Oct,70.625,5.958333333333333,15.5,1017.8333333333334,7.596666666666667
Oct,57.75,8.291666666666666,15.125,1018.5416666666666,3.315
Oct,40.333333333333336,0.20833333333333334,12.166666666666666,1025.9583333333333,18.30375
Oct,21.583333333333332,-6.875,9.333333333333334,1030.3333333333333,4.265833333333333
Oct,59.583333333333336,-3,10.791666666666666,1025.3333333333333,8.734583333333333
Oct,160.75,2.25,10.5,1025.9583333333333,8.621666666666666
Oct,245.70833333333334,4.375,11.041666666666666,1024.7083333333333,3.4258333333333333
Oct,78.125,-1.3333333333333333,14.166666666666666,1025.0833333333333,52.56583333333333
Oct,28.5,-2.75,12.666666666666666,1024.7083333333333,4.15375
Oct,96.83333333333333,1.5416666666666667,10.75,1022.9166666666666,4.3341666666666665
Oct,151.13636363636363,4.333333333333333,10.791666666666666,1021.75,5.401666666666666
Oct,28.333333333333332,-7.333333333333333,10.041666666666666,1022.1666666666666,20.285416666666666
Oct,22.666666666666668,-7.583333333333333,10.5,1026.625,39.59708333333333
Oct,46.666666666666664,-3.7083333333333335,11.541666666666666,1026.9166666666667,61.41291666666667
Oct,66.58333333333333,-2.875,9.291666666666666,1022.4166666666666,15.8325
Oct,220.54166666666666,1.75,8.291666666666666,1017.5833333333334,2.0283333333333333
Oct,316,3.5,10.208333333333334,1019.4166666666666,11.101666666666667
Oct,42.5,-2.375,9.666666666666666,1027.5416666666667,4.303333333333334
Oct,94.58333333333333,-0.9166666666666666,7.333333333333333,1027.8333333333333,2.69875
Oct,162.83333333333334,0.625,7.833333333333333,1027.25,6.127083333333333
Nov,220.25,2.625,8,1026.0833333333333,3.109166666666667
Nov,281.0416666666667,4.041666666666667,8.333333333333334,1022.25,6.7004166666666665
Nov,61,-3.75,12.666666666666666,1024,25.871666666666666
Nov,47.041666666666664,-3.5833333333333335,9.625,1027.8333333333333,3.6304166666666666
Nov,197.70833333333334,0.375,8.666666666666666,1020.6666666666666,1.8595833333333334
Nov,125.58333333333333,-7.541666666666667,9.75,1017.375,36.735416666666666
Nov,38.083333333333336,-10.25,8.708333333333334,1020.7916666666666,39.5825
Nov,162.125,-2.9166666666666665,6.416666666666667,1020.4166666666666,1.63875
Nov,103.95833333333333,-5.5,9.666666666666666,1023.5833333333334,13.779583333333333
Nov,19.083333333333332,-25.875,5.083333333333333,1029.25,107.96208333333334
Nov,37.916666666666664,-12.291666666666666,5.75,1028,8.325
Nov,63.625,-7.375,6.625,1024.75,4.395416666666667
Nov,190.95833333333334,-1.75,5,1021.2083333333334,1.8408333333333333
Nov,73.16666666666667,-9.708333333333334,8.416666666666666,1018.5833333333334,18.25625
Nov,113,-8.375,6.625,1017.0416666666666,4.88
Nov,55.625,-11.791666666666666,8.208333333333334,1018.8333333333334,84.66541666666667
Nov,13.708333333333334,-15.5,4.75,1024.375,54.25833333333333
Nov,11.5,-18.083333333333332,4.791666666666667,1026.6666666666667,160.36666666666667
Nov,38,-16.583333333333332,2.625,1024.9583333333333,6.015416666666667
Nov,75.20833333333333,-11.25,3.4583333333333335,1023.2916666666666,7.745416666666667
Nov,128.58333333333334,-8.75,3.9583333333333335,1025.8333333333333,3.5154166666666664
Nov,167.875,-8.083333333333334,4.541666666666667,1024.2916666666667,9.29625
Nov,228.3913043478261,-6.916666666666667,5.791666666666667,1020.0416666666666,4.1875
Nov,102.875,-10,6.291666666666667,1015.4166666666666,13.185416666666667
Nov,21.916666666666668,-16.875,4.5,1017.3333333333334,95.29708333333333
Nov,28.708333333333332,-19.625,0.9166666666666666,1018.875,27.13125
Nov,7.458333333333333,-27.208333333333332,-2.25,1026.9166666666667,219.32958333333335
Nov,25.5,-26,1.7083333333333333,1026.1666666666667,407.35333333333335
Nov,57.416666666666664,-15.666666666666666,4.875,1020,47.34625
Nov,37.583333333333336,-15.375,3.9166666666666665,1022.7083333333334,8.024583333333334
Dec,79.16666666666667,-14,2.9166666666666665,1023.125,3.444166666666667
Dec,133.58333333333334,-12.291666666666666,2.2083333333333335,1018.875,3.5008333333333335
Dec,92.5,-12.875,6.5,1021.5833333333334,10.28125
Dec,116.25,-10.291666666666666,4.541666666666667,1019.6666666666666,3.9683333333333333
Dec,49.25,-13.708333333333334,4.875,1023.5833333333334,3.6879166666666667
Dec,154.66666666666666,-9.708333333333334,1.4166666666666667,1019.5833333333334,1.7104166666666667
Dec,343.9166666666667,-5.375,0.16666666666666666,1019.875,2.2158333333333333
Dec,232.25,-7.25,5.083333333333333,1020.5416666666666,20.25
Dec,17.333333333333332,-16.666666666666668,2.0833333333333335,1023.875,120.54583333333333
Dec,29.5,-16.625,0.041666666666666664,1019.7083333333334,38.09125
Dec,28.666666666666668,-19.458333333333332,1.5416666666666667,1019.4166666666666,41.46208333333333
Dec,23.166666666666668,-23.625,-2.875,1021.5416666666666,35.537083333333335
Dec,68.625,-21.666666666666668,-3.7916666666666665,1025.5416666666667,3.7245833333333334
Dec,63.708333333333336,-22.333333333333332,-2.9166666666666665,1028.7083333333333,6.75875
Dec,50.25,-20.75,-0.9166666666666666,1033.3333333333333,3.7429166666666664
Dec,181.75,-14.75,-3.0416666666666665,1031.125,2.807916666666667
Dec,89.91666666666667,-17,-0.9583333333333334,1033.125,14.065
Dec,50.125,-20.125,-4.791666666666667,1032.625,16.33625
Dec,41.583333333333336,-19.291666666666668,-5.375,1030.75,9.850416666666666
Dec,41.72727272727273,-18.458333333333332,-3.8333333333333335,1034.375,6.017083333333334
Dec,81.70833333333333,-18.208333333333332,-2.625,1035.1666666666667,6.835
Dec,177.95833333333334,-14.666666666666666,-4.708333333333333,1032.3333333333333,3.872916666666667
Dec,149.83333333333334,-15.625,-2.4166666666666665,1032.0416666666667,11.045
Dec,315.9166666666667,-11.666666666666666,-4.541666666666667,1034.0416666666667,1.7279166666666668
Dec,180.70833333333334,-14.875,-2.1666666666666665,1028.3333333333333,41.733333333333334
Dec,14.625,-23.416666666666668,-1.7916666666666667,1034.0416666666667,245.88708333333332
Dec,31.916666666666668,-21.541666666666668,-2.3333333333333335,1030.375,259.74041666666665
Dec,20.565217391304348,-22.958333333333332,-1.25,1026.2083333333333,78.20166666666667
Dec,53.611111111111114,-22.875,1.0416666666666667,1019.2083333333334,12.25375
Dec,42.23076923076923,-22.458333333333332,4.166666666666667,1015.7083333333334,57.21083333333333
Dec,51.833333333333336,-18.666666666666668,4.666666666666667,1012.3333333333334,56.876666666666665
